img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X_d,Y_d,lon_d,lat_d,is_musacea_d,is_banana,ground_index,name,lat_g,lon_g,diameter,height,year,plot_id,tree_id,is_musacea_g,site,X_g,Y_g,updated diameter,group,updated height,AGB,carbon,id
Manuel Macias RGB_8_7600_6879_11600_10879.png,786.7837524414062,2904.017333984375,1490.1817626953125,3695.547119140625,0.657103955745697,Manuel Macias RGB,8,7600,6879,11600,10879,1138.4827575683596,3299.7822265625,8386.783752441406,9783.017333984377,9090.181762695312,10574.547119140623,8738.48275756836,10178.7822265625,-79.59414454516656,-1.1297694090308663,0.01,False,313,Cacao,-1.12970554,-79.59414919,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8069.346859380816,7608.792430507648,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,313
Manuel Macias RGB_8_7600_6879_11600_10879.png,2108.39794921875,2844.847412109375,2889.982177734375,3614.6474609375,0.4819631278514862,Manuel Macias RGB,8,7600,6879,11600,10879,2499.1900634765625,3229.747436523437,9708.39794921875,9723.847412109377,10489.982177734377,10493.6474609375,10099.190063476562,10108.747436523438,-79.59405389304054,-1.1297654359937286,0.01,False,77,Cacao,-1.12971604,-79.59407166,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8844.421241200005,7719.909045946862,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,77
Manuel Macias RGB_8_7600_6879_11600_10879.png,529.4650268554689,1924.7265625,1135.9896240234375,2635.71875,0.4453243613243103,Manuel Macias RGB,8,7600,6879,11600,10879,832.7273254394531,2280.22265625,8129.465026855469,8803.7265625,8735.989624023438,9514.71875,8432.727325439453,9159.22265625,-79.59416491499913,-1.1297115699478244,0.01,False,325,Variedad bifurcada,-1.12966552,-79.5941508,7.3916290180600015,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8053.251544620565,7185.279387659565,7.3916290180600015,other,0.0,12.508619432668896,4.8783615787408685,325
Manuel Macias RGB_8_7600_6879_11600_10879.png,1756.4949951171875,1238.5814208984375,2268.937744140625,1666.1300048828125,0.4341309368610382,Manuel Macias RGB,8,7600,6879,11600,10879,2012.7163696289065,1452.355712890625,9356.494995117188,8117.5814208984375,9868.937744140623,8545.130004882812,9612.716369628906,8331.355712890625,-79.59408630256345,-1.1296646054876016,0.01,False,229,Cacao,-1.12955547,-79.59408749,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8686.167307603168,6020.671432496919,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,229
Manuel Macias RGB_8_7600_6879_11600_10879.png,3795.64208984375,3293.856201171875,3999.74951171875,3645.2353515625,0.4307267367839813,Manuel Macias RGB,8,7600,6879,11600,10879,3897.69580078125,3469.5457763671875,11395.64208984375,10172.856201171877,11599.74951171875,10524.2353515625,11497.69580078125,10348.545776367188,-79.59396072273289,-1.1297790396285678,0.01,False,69,Cacao,-1.1297393,-79.59385965,3.02393684747,9.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10963.904276040104,7966.058805484606,3.02393684747,cacao,9.0,1.0804406462205662,0.4213718520260208,69
Manuel Macias RGB_8_7600_6879_11600_10879.png,4.965478897094727,2102.23681640625,133.61781311035156,2345.822509765625,0.4035325348377228,Manuel Macias RGB,8,7600,6879,11600,10879,69.29164600372314,2224.029663085937,7604.965478897095,8981.23681640625,7733.617813110352,9224.822509765623,7669.291646003723,9103.029663085938,-79.59421577609696,-1.1297083821486091,0.01,False,153,Variedad bifurcada,-1.12965684,-79.59423263,5.74686858726,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7235.189676121676,7093.422985561397,5.74686858726,other,0.0,7.1485128961284365,2.78792002949009,153
Manuel Macias RGB_8_7600_6879_11600_10879.png,3447.0927734375,1624.9805908203125,3688.1201171875,1856.5577392578125,0.39893320202827454,Manuel Macias RGB,8,7600,6879,11600,10879,3567.6064453125,1740.7691650390625,11047.0927734375,8503.980590820312,11288.1201171875,8735.557739257812,11167.6064453125,8619.769165039062,-79.59398271372369,-1.1296809670324244,0.01,False,134,Cacao,-1.12961478,-79.59389468,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10613.706215926304,6648.321571713129,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,134
Manuel Macias RGB_8_7600_6879_11600_10879.png,370.4249267578125,3767.960205078125,625.6334838867188,3999.855712890625,0.38980793952941895,Manuel Macias RGB,8,7600,6879,11600,10879,498.0292053222656,3883.907958984375,7970.424926757812,10646.960205078123,8225.633483886719,10878.855712890623,8098.029205322266,10762.907958984377,-79.59418721303194,-1.1298025461792276,0.01,False,278,Cacao,-1.1297239,-79.59420505,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7510.909416174775,7803.087769504587,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,278
Manuel Macias RGB_8_7600_6879_11600_10879.png,261.17721557617193,2136.138916015625,456.8299865722656,2353.028564453125,0.3893865644931793,Manuel Macias RGB,8,7600,6879,11600,10879,359.00360107421875,2244.583740234375,7861.177215576172,9015.138916015623,8056.829986572266,9232.028564453123,7959.003601074219,9123.583740234377,-79.59419647510215,-1.1297095481706934,0.01,False,128,Cacao,-1.12963998,-79.5941886,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7675.361545469265,6915.001448770056,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,128
Manuel Macias RGB_8_7600_6879_11600_10879.png,2362.09423828125,2654.4482421875,2627.826416015625,2877.70068359375,0.3868999779224396,Manuel Macias RGB,8,7600,6879,11600,10879,2494.960327148437,2766.074462890625,9962.09423828125,9533.4482421875,10227.826416015623,9756.70068359375,10094.960327148438,9645.074462890623,-79.5940541748312,-1.1297391320675951,0.01,False,238,Cacao,-1.12967783,-79.59404745,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,9086.450788190916,7315.550391094775,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,238
Manuel Macias RGB_8_7600_6879_11600_10879.png,3580.728759765625,2443.817138671875,3964.21142578125,2861.744873046875,0.38541316986083984,Manuel Macias RGB,8,7600,6879,11600,10879,3772.4700927734375,2652.781005859375,11180.728759765625,9322.817138671877,11564.21142578125,9740.744873046877,11372.470092773438,9531.781005859377,-79.59396906543569,-1.1297327049888248,0.01,False,235,Cacao,-1.12965404,-79.5938575,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10985.398019379953,7063.791888109842,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,235
Manuel Macias RGB_8_7600_6879_11600_10879.png,594.4814453125,3567.01708984375,885.8099975585938,3895.6298828125,0.3710459470748901,Manuel Macias RGB,8,7600,6879,11600,10879,740.1457214355469,3731.323486328125,8194.4814453125,10446.01708984375,8485.809997558594,10774.6298828125,8340.145721435547,10610.323486328123,-79.59417108290842,-1.1297938901416191,0.01,False,89,Cacao,-1.12973143,-79.5941892,2.48607387188,115.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7669.363291444576,7882.774256579482,2.48607387188,cacao,115.0,0.7331362810805161,0.2859231496214013,89
Manuel Macias RGB_8_7600_6879_11600_10879.png,275.63742065429693,1538.297119140625,614.1026000976562,1832.937744140625,0.3663236200809479,Manuel Macias RGB,8,7600,6879,11600,10879,444.87001037597656,1685.617431640625,7875.637420654297,8417.297119140625,8214.102600097656,8711.937744140625,8044.870010375977,8564.617431640625,-79.59419075456803,-1.129677838303333,0.01,False,239,Limon,-1.12962588,-79.59418858,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7675.561487284294,6765.787708035991,6.843646549530001,citrus,0.0,12.449708679826061,4.855386385132165,239
Manuel Macias RGB_8_7600_6879_11600_10879.png,2660.338623046875,1573.461181640625,2918.1728515625,1854.2647705078125,0.36612340807914734,Manuel Macias RGB,8,7600,6879,11600,10879,2789.2557373046875,1713.8629760742188,10260.338623046877,8452.461181640625,10518.1728515625,8733.264770507812,10389.255737304688,8592.862976074219,-79.59403456848052,-1.1296794406583477,0.01,False,50,Cacao,-1.12959004,-79.59404418,3.0613992968,82.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,9119.141272320025,6386.509660666922,3.0613992968,cacao,82.0,1.1071041811138465,0.4317706306344001,50
Manuel Macias RGB_8_7600_6879_11600_10879.png,3767.12158203125,1539.81103515625,3994.52880859375,1959.218017578125,0.3641999959945679,Manuel Macias RGB,8,7600,6879,11600,10879,3880.8251953125,1749.5145263671875,11367.12158203125,8418.81103515625,11594.52880859375,8838.218017578125,11480.8251953125,8628.514526367188,-79.593961846675,-1.1296814631522143,0.01,False,197,Guaba,-1.12958969,-79.59387169,4.77463712758,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10843.539313336945,6382.805773484597,4.77463712758,fruit,0.0,4.81285279791103,1.8770125911853013,197
Manuel Macias RGB_8_7600_6879_11600_10879.png,3877.9052734375,2776.120849609375,3996.38720703125,3005.193359375,0.35879772901535034,Manuel Macias RGB,8,7600,6879,11600,10879,3937.146240234375,2890.6571044921875,11477.9052734375,9655.120849609377,11596.38720703125,9884.193359375,11537.146240234375,9769.657104492188,-79.59395809449227,-1.129746199575922,0.01,False,363,Cacao,-1.12964788,-79.59383146,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,11245.722240954376,6998.603473719716,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,363
Manuel Macias RGB_8_7600_6879_11600_10879.png,4.247926235198976,1471.52587890625,209.95654296875,1815.664306640625,0.3583806455135345,Manuel Macias RGB,8,7600,6879,11600,10879,107.10223460197449,1643.5950927734375,7604.247926235199,8350.52587890625,7809.95654296875,8694.664306640625,7707.102234601974,8522.595092773438,-79.59421325710538,-1.1296754543979506,0.01,False,178,Guanabana,-1.12962615,-79.59419818,4.77463712758,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7579.589423883747,6768.644992432107,4.77463712758,fruit,0.0,4.81285279791103,1.8770125911853013,178
Manuel Macias RGB_8_7600_6879_11600_10879.png,2740.8232421875,2543.101806640625,3028.385986328125,2789.70361328125,0.3580977320671081,Manuel Macias RGB,8,7600,6879,11600,10879,2884.6046142578125,2666.402709960937,10340.8232421875,9422.101806640623,10628.385986328123,9668.70361328125,10484.604614257812,9545.402709960938,-79.59402821621184,-1.129733477740999,0.01,False,204,Cacao,-1.12965202,-79.59400234,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,9537.419514697704,7042.4151678068,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,204
Manuel Macias RGB_8_7600_6879_11600_10879.png,3669.869140625,2111.087646484375,3890.808349609375,2347.59619140625,0.33131837844848633,Manuel Macias RGB,8,7600,6879,11600,10879,3780.338745117188,2229.3419189453125,11269.869140625,8990.087646484375,11490.808349609375,9226.59619140625,11380.338745117188,9108.341918945312,-79.59396854121563,-1.129708683510115,0.01,False,1,Cacao,-1.1296403,-79.5938456,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,11104.363389519973,6918.387859905497,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,1
Manuel Macias RGB_8_7600_6879_11600_10879.png,45.26797866821289,3079.3955078125,701.3978271484375,3801.7333984375,0.3305575251579285,Manuel Macias RGB,8,7600,6879,11600,10879,373.3329029083252,3440.564453125,7645.267978668213,9958.3955078125,8301.397827148438,10680.7333984375,7973.332902908325,10319.564453125,-79.59419552046505,-1.129777395533205,0.01,False,368,Limon,-1.12971994,-79.59422739,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7287.5744272553675,7761.180931682365,6.843646549530001,citrus,0.0,12.449708679826061,4.855386385132165,368
Manuel Macias RGB_8_7600_6879_11600_10879.png,1833.2650146484373,2407.988037109375,2074.176025390625,2654.6240234375,0.3303273916244507,Manuel Macias RGB,8,7600,6879,11600,10879,1953.7205200195312,2531.306030273437,9433.265014648438,9286.988037109377,9674.176025390623,9533.6240234375,9553.720520019533,9410.306030273438,-79.59409023294523,-1.1297258137767712,0.01,False,348,Cacao,-1.12965199,-79.59411619,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8399.250826902875,7042.097691762266,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,348
Manuel Macias RGB_8_7600_6879_11600_10879.png,3180.209228515625,2379.852294921875,3463.08203125,2690.35498046875,0.33016180992126465,Manuel Macias RGB,8,7600,6879,11600,10879,3321.6456298828125,2535.1036376953125,10780.209228515623,9258.852294921877,11063.08203125,9569.35498046875,10921.645629882812,9414.103637695312,-79.59399909995953,-1.1297260292130609,0.01,False,306,Cacao,-1.12966525,-79.59388705,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10689.984012038136,7182.422103261098,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,306
Manuel Macias RGB_8_7600_6879_11600_10879.png,781.3733520507812,1348.650146484375,1067.963134765625,1616.482666015625,0.32691052556037903,Manuel Macias RGB,8,7600,6879,11600,10879,924.6682434082032,1482.56640625,8381.373352050781,8227.650146484375,8667.963134765625,8495.482666015625,8524.668243408203,8361.56640625,-79.59415878977319,-1.1296663193244905,0.01,False,10,Cacao,-1.12958308,-79.59417338,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7827.517254062866,6312.855218431145,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,10
Manuel Macias RGB_8_7600_6879_11600_10879.png,1157.7451171875,1910.315673828125,1388.732177734375,2162.9091796875,0.32678210735321045,Manuel Macias RGB,8,7600,6879,11600,10879,1273.2386474609375,2036.6124267578125,8757.7451171875,8789.315673828125,8988.732177734375,9041.9091796875,8873.238647460938,8915.612426757812,-79.5941355675504,-1.1296977500664718,0.01,False,138,Cacao,-1.12963448,-79.59414214,3.6465504180400004,1.3,2019.0,P7,0.0,0.0,Manuel Macias RGB,8139.826343282986,6856.79750734795,3.6465504180400004,cacao,1.3,1.5652861229633177,0.6104615879556938,138
Manuel Macias RGB_8_7600_6879_11600_10879.png,1706.0498046875,1788.8143310546875,1888.6416015625,1994.9932861328125,0.30048829317092896,Manuel Macias RGB,8,7600,6879,11600,10879,1797.345703125,1891.90380859375,9306.0498046875,8667.814331054688,9488.6416015625,8873.993286132812,9397.345703125,8770.90380859375,-79.594100650843,-1.1296895408219838,0.01,False,324,Cacao,-1.12960872,-79.59413078,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8253.393284843407,6584.191410801653,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,324
Manuel Macias RGB_8_7600_6879_11600_10879.png,1209.042236328125,1479.9345703125,1396.2767333984375,1671.606689453125,0.3004869818687439,Manuel Macias RGB,8,7600,6879,11600,10879,1302.6594848632812,1575.7706298828125,8809.042236328125,8358.9345703125,8996.276733398438,8550.606689453125,8902.659484863281,8454.770629882812,-79.59413360749518,-1.1296716067515202,0.01,False,88,Cacao,-1.12957931,-79.59413599999998,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8201.208475382677,6272.959062221175,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,88
Manuel Macias RGB_8_7600_6879_11600_10879.png,137.50515747070312,1922.3675537109373,335.9609680175781,2104.190673828125,0.2995412349700928,Manuel Macias RGB,8,7600,6879,11600,10879,236.73306274414062,2013.2791137695312,7737.505157470703,8801.367553710938,7935.960968017578,8983.190673828125,7836.733062744141,8892.279113769531,-79.59420462092763,-1.129696426379787,0.01,False,51,Cacao,-1.1296421,-79.59421182,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7443.229117398885,6937.436422554099,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,51
Manuel Macias RGB_8_7600_6879_11600_10879.png,3510.36474609375,1319.802734375,3730.9423828125,1540.8555908203125,0.2927064299583435,Manuel Macias RGB,8,7600,6879,11600,10879,3620.653564453125,1430.3291625976562,11110.36474609375,8198.802734375,11330.9423828125,8419.855590820312,11220.653564453125,8309.329162597656,-79.59397917965424,-1.1296633559328837,0.01,False,291,Guaba,-1.12956681,-79.5938939,6.366182836769999,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10621.503946144194,6140.677377173714,6.366182836769999,fruit,0.0,10.285865557740161,4.011487567518662,291
Manuel Macias RGB_8_7600_6879_11600_10879.png,2390.3662109375,2287.4541015625,2690.68603515625,2600.41796875,0.2902778387069702,Manuel Macias RGB,8,7600,6879,11600,10879,2540.526123046875,2443.93603515625,9990.3662109375,9166.4541015625,10290.68603515625,9479.41796875,10140.526123046877,9322.93603515625,-79.59405113917742,-1.1297208573224842,0.01,False,49,Cacao,-1.12966036,-79.59404108,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,9150.132251092416,7130.673508070039,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,49
Manuel Macias RGB_8_7600_6879_11600_10879.png,2248.67578125,2186.719970703125,2442.48876953125,2393.156982421875,0.2902721762657165,Manuel Macias RGB,8,7600,6879,11600,10879,2345.582275390625,2289.9384765625,9848.67578125,9065.719970703123,10042.48876953125,9272.156982421877,9945.582275390623,9168.9384765625,-79.59406412659519,-1.1297121211212469,0.01,False,262,Guanabana,-1.12960404,-79.59406668,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8894.206749022445,6534.665147919986,2.38731856379,fruit,0.0,0.7721174902496374,0.3011258211973586,262
Manuel Macias RGB_8_7600_6879_11600_10879.png,594.6141967773438,1765.5941162109375,780.73388671875,1943.170654296875,0.2901241183280945,Manuel Macias RGB,8,7600,6879,11600,10879,687.6740417480469,1854.3823852539065,8194.614196777344,8644.594116210938,8380.73388671875,8822.170654296875,8287.674041748047,8733.382385253906,-79.59417457864133,-1.1296874122511933,0.01,False,169,Cacao,-1.12963315,-79.59418058,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7755.538206619008,6842.722736059814,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,169
Manuel Macias RGB_8_7600_6879_11600_10879.png,316.02435302734375,2415.434326171875,573.5081176757812,2675.6396484375,0.2897317409515381,Manuel Macias RGB,8,7600,6879,11600,10879,444.7662353515625,2545.5369873046875,7916.024353027344,9294.434326171877,8173.508117675781,9554.6396484375,8044.7662353515625,9424.536987304688,-79.59419076148167,-1.1297266210915464,0.01,False,9,Guaba,-1.12969328,-79.59416463,5.47491723962,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7914.991790963955,7479.050553811768,5.47491723962,fruit,0.0,6.907434172800982,2.693899327392382,9
Manuel Macias RGB_8_7600_6879_11600_10879.png,3443.455810546875,2190.226318359375,3665.804443359375,2432.45849609375,0.2883368134498596,Manuel Macias RGB,8,7600,6879,11600,10879,3554.630126953125,2311.3424072265625,11043.455810546875,9069.226318359377,11265.804443359375,9311.45849609375,11154.630126953125,9190.342407226562,-79.59398357822324,-1.129713335355078,0.01,False,146,Cacao,-1.12963651,-79.59388324,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10728.072924746844,6878.280053000739,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,146
Manuel Macias RGB_8_7600_6879_11600_10879.png,2.101876735687256,2701.59912109375,204.12608337402344,3035.219970703125,0.2876346707344055,Manuel Macias RGB,8,7600,6879,11600,10879,103.11398005485536,2868.409545898437,7602.101876735687,9580.59912109375,7804.126083374023,9914.219970703123,7703.1139800548535,9747.409545898438,-79.59421352280819,-1.1297449374835185,0.01,False,101,Cacao,-1.1297001,-79.59425959999999,3.1830914183899996,1.6,2019.0,P7,0.0,0.0,Manuel Macias RGB,6965.5681607876795,7551.223441174613,3.1830914183899996,cacao,1.6,1.19593665080573,0.4664152938142347,101
Manuel Macias RGB_8_7600_6879_11600_10879.png,2756.79443359375,2857.60986328125,3083.18017578125,3147.038818359375,0.2840254008769989,Manuel Macias RGB,8,7600,6879,11600,10879,2919.9873046875,3002.3243408203125,10356.79443359375,9736.60986328125,10683.18017578125,10026.038818359377,10519.9873046875,9881.324340820312,-79.59402585897006,-1.1297525344000396,0.01,False,76,Cacao,-1.12967759,-79.59404192,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,9141.734695571504,7313.010582740843,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,76
Manuel Macias RGB_8_7600_6879_11600_10879.png,3327.177490234375,2927.419189453125,3609.099365234375,3183.59228515625,0.2808345556259155,Manuel Macias RGB,8,7600,6879,11600,10879,3468.138427734375,3055.5057373046875,10927.177490234377,9806.419189453123,11209.099365234375,10062.59228515625,11068.138427734375,9934.505737304688,-79.59398934041498,-1.1297555513529447,0.01,False,224,Variedad bifurcada,-1.1296766000000005,-79.59388168,6.23504155036,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10743.668385040552,7302.533873285287,6.23504155036,other,0.0,8.568955341086067,3.3418925830235664,224
Manuel Macias RGB_8_7600_6879_11600_10879.png,2184.36083984375,1773.2196044921875,2441.532470703125,2026.94970703125,0.2779723703861237,Manuel Macias RGB,8,7600,6879,11600,10879,2312.946655273437,1900.0846557617188,9784.36083984375,8652.219604492188,10041.532470703123,8905.94970703125,9912.946655273438,8779.084655761719,-79.5940663008235,-1.12969000491718,0.01,False,166,Cacao,-1.1295881,-79.59407565,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8804.532852440165,6365.97954314774,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,166
Manuel Macias RGB_8_7600_6879_11600_10879.png,2937.59033203125,1653.416015625,3201.67626953125,1903.2349853515625,0.2754932641983032,Manuel Macias RGB,8,7600,6879,11600,10879,3069.63330078125,1778.3255004882812,10537.59033203125,8532.416015625,10801.67626953125,8782.234985351562,10669.63330078125,8657.325500488281,-79.59401588935525,-1.1296830975837606,0.01,False,161,Cacao,-1.12961919,-79.5939188,2.22816399287,60.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10372.576407031993,6694.99055019868,2.22816399287,cacao,60.0,0.5902041987235941,0.2301796375022017,161
Manuel Macias RGB_8_7600_6879_11600_10879.png,1899.3099365234373,1868.074951171875,2123.612548828125,2128.027099609375,0.2742893695831299,Manuel Macias RGB,8,7600,6879,11600,10879,2011.4612426757806,1998.051025390625,9499.309936523438,8747.074951171875,9723.612548828123,9007.027099609375,9611.46124267578,8877.051025390625,-79.59408638618169,-1.12969556249827,0.01,False,249,Cacao,-1.12961754,-79.59413007,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8260.491218637657,6677.5293677704,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,249
Manuel Macias RGB_8_7600_6879_11600_10879.png,2599.101318359375,3599.302978515625,2807.734375,3793.46533203125,0.2732221186161041,Manuel Macias RGB,8,7600,6879,11600,10879,2703.4178466796875,3696.3841552734375,10199.101318359377,10478.302978515623,10407.734375,10672.46533203125,10303.417846679688,10575.384155273438,-79.59404028711468,-1.1297919080515777,0.01,False,312,Guaba,-1.12973482,-79.59402964,4.77463712758,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,9264.498959770886,7918.649049562591,4.77463712758,fruit,0.0,4.81285279791103,1.8770125911853013,312
Manuel Macias RGB_8_7600_6879_11600_10879.png,3232.05126953125,1364.114990234375,3456.468994140625,1591.2069091796875,0.2716030180454254,Manuel Macias RGB,8,7600,6879,11600,10879,3344.260131835937,1477.6609497070312,10832.05126953125,8243.114990234375,11056.468994140625,8470.206909179688,10944.260131835938,8356.660949707031,-79.59399759335142,-1.1296660410404973,0.01,False,244,Cacao,-1.12954539,-79.59393301,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10230.517759173954,5913.9994816764965,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,244
Manuel Macias RGB_8_7600_6879_11600_10879.png,1470.3365478515625,1719.6275634765625,1641.6510009765625,1916.358154296875,0.27104347944259644,Manuel Macias RGB,8,7600,6879,11600,10879,1555.9937744140625,1817.9928588867188,9070.336547851562,8598.627563476562,9241.651000976562,8795.358154296875,9155.993774414062,8696.992858886719,-79.5941167300287,-1.1296853478923283,0.01,False,206,Cacao,-1.12960477,-79.59413402,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8221.002713507876,6542.390398326823,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,206
Manuel Macias RGB_8_7600_6879_11600_10879.png,1400.572509765625,2059.833740234375,1666.9114990234375,2291.59814453125,0.2681843936443329,Manuel Macias RGB,8,7600,6879,11600,10879,1533.7420043945312,2175.7159423828125,9000.572509765625,8938.833740234375,9266.911499023438,9170.59814453125,9133.742004394533,9054.715942382812,-79.59411821247114,-1.1297056413364142,0.01,False,179,Guanabana,-1.12964424,-79.59413916,3.9470333588,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,8169.6176713072655,6960.083047032932,3.9470333588,fruit,0.0,2.9117554955451936,1.1355846432626255,179
Manuel Macias RGB_8_7600_6879_11600_10879.png,2930.007568359375,3508.43994140625,3181.057373046875,3723.866455078125,0.26680731773376465,Manuel Macias RGB,8,7600,6879,11600,10879,3055.532470703125,3616.153198242188,10530.007568359377,10387.43994140625,10781.057373046877,10602.866455078123,10655.532470703123,10495.153198242188,-79.59401682877127,-1.1297873565912009,0.01,False,15,Cacao,-1.12975296,-79.59395754,2.6103290468,1.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,9985.289143284635,8110.6162309050915,2.6103290468,cacao,1.0,0.8074646925299795,0.31491123008669203,15
Manuel Macias RGB_8_7600_6879_11600_10879.png,96.73121643066406,2339.896240234375,324.6407775878906,2584.662109375,0.2624586224555969,Manuel Macias RGB,8,7600,6879,11600,10879,210.68599700927726,2462.2791748046875,7696.731216430664,9218.896240234377,7924.640777587891,9463.662109375,7810.685997009277,9341.279174804688,-79.5942063562177,-1.1297218979192365,0.01,False,205,Limon,-1.12966452,-79.59423416,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7219.894128479476,7174.696852854264,6.843646549530001,citrus,0.0,12.449708679826061,4.855386385132165,205
Manuel Macias RGB_8_7600_6879_11600_10879.png,3217.8154296875,3214.51708984375,3448.064453125,3464.542236328125,0.2497176527976989,Manuel Macias RGB,8,7600,6879,11600,10879,3332.93994140625,3339.529663085937,10817.8154296875,10093.51708984375,11048.064453125,10343.542236328123,10932.93994140625,10218.529663085938,-79.59399834751751,-1.1297716638822244,0.01,False,145,Cacao,-1.12972403,-79.59388623,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,10698.181625886084,7804.463499030125,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,145
Manuel Macias RGB_8_7600_6879_11600_10879.png,472.54150390625,3368.3935546875,663.7546997070312,3567.85888671875,0.2433975338935852,Manuel Macias RGB,8,7600,6879,11600,10879,568.1481018066406,3468.126220703125,8072.54150390625,10247.3935546875,8263.754699707031,10446.85888671875,8168.148101806641,10347.126220703123,-79.59418254161805,-1.129778959097915,0.01,False,168,Cacao,-1.12971675,-79.59421055,0.0,0.0,2019.0,P7,0.0,0.0,Manuel Macias RGB,7455.925421587766,7727.422645658906,2.38731856379,cacao,0.0,0.6765960796223504,0.26387247105271666,168
